iteration,action list,network estimate list,action chosen
432,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[5.819320201873779, 5.816051959991455, 5.850688457489014, 5.805393695831299]","[0, 0, 1, 0]"
433,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.649513244628906, 5.679141998291016, 5.639616012573242, 5.68052339553833, 5.640474319458008, 5.6713104248046875]","[0, 1, 1, 0]"
434,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.7930006980896, 5.8240580558776855, 5.783680438995361, 5.82503080368042, 5.783425807952881, 5.815793037414551]","[0, 1, 1, 0]"
435,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[5.891814231872559, 5.888465881347656, 5.923456192016602, 5.877760887145996]","[0, 0, 1, 0]"
436,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.746929168701172, 5.776572227478027, 5.736639022827148, 5.778055191040039, 5.737820625305176, 5.768733978271484]","[0, 1, 1, 0]"
437,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.889787197113037, 5.920711040496826, 5.879926681518555, 5.921907901763916, 5.8799896240234375, 5.912415981292725]","[0, 1, 1, 0]"
438,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[5.996650695800781, 5.993763446807861, 6.02872371673584, 5.983130931854248]","[0, 0, 1, 0]"
439,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.846833229064941, 5.876462936401367, 5.836586952209473, 5.878369331359863, 5.837808609008789, 5.869025230407715]","[0, 1, 1, 0]"
440,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.014342784881592, 6.04508638381958, 6.004363536834717, 6.046855926513672, 6.0044450759887695, 6.037258148193359]","[0, 1, 1, 0]"
441,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.133179664611816, 6.130421161651611, 6.165073871612549, 6.119109630584717]","[0, 0, 1, 0]"
442,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[5.990513801574707, 6.020528793334961, 5.980032920837402, 6.022605895996094, 5.981967926025391, 6.013038635253906]","[0, 1, 1, 0]"
443,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.168913841247559, 6.199872970581055, 6.156982898712158, 6.201779842376709, 6.15923547744751, 6.191758632659912]","[0, 1, 1, 0]"
444,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.305840492248535, 6.303555488586426, 6.338019847869873, 6.2898969650268555]","[0, 0, 1, 0]"
445,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.160617351531982, 6.191270351409912, 6.150057315826416, 6.193453311920166, 6.152060031890869, 6.183743953704834]","[0, 1, 1, 0]"
446,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.314452171325684, 6.344655513763428, 6.3017425537109375, 6.347885608673096, 6.302875995635986, 6.335561275482178]","[0, 1, 1, 0]"
447,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.4021196365356445, 6.398274898529053, 6.432844161987305, 6.386333465576172]","[0, 0, 1, 0]"
448,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.2114338874816895, 6.242336750030518, 6.201020240783691, 6.244328022003174, 6.202966213226318, 6.23483943939209]","[0, 1, 1, 0]"
449,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.342013359069824, 6.372370719909668, 6.329425811767578, 6.375202655792236, 6.330152988433838, 6.363035202026367]","[0, 1, 1, 0]"
450,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.424435615539551, 6.420464038848877, 6.455373287200928, 6.4088616371154785]","[0, 0, 1, 0]"
451,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.227664947509766, 6.258623123168945, 6.217339515686035, 6.260511875152588, 6.219246864318848, 6.251171112060547]","[0, 1, 1, 0]"
452,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.354551315307617, 6.384975910186768, 6.342044830322266, 6.387618541717529, 6.342588901519775, 6.375509738922119]","[0, 1, 1, 0]"
453,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.41750955581665, 6.413497447967529, 6.448607444763184, 6.402037143707275]","[0, 0, 1, 0]"
454,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.217113971710205, 6.248000621795654, 6.2068586349487305, 6.2498674392700195, 6.208745956420898, 6.2406110763549805]","[0, 1, 1, 0]"
455,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.343174457550049, 6.3736042976379395, 6.330785751342773, 6.375861167907715, 6.331387042999268, 6.364255905151367]","[0, 1, 1, 0]"
456,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.405126571655273, 6.401120185852051, 6.436334133148193, 6.389585971832275]","[0, 0, 1, 0]"
457,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.192078590393066, 6.222858428955078, 6.181910037994385, 6.224722862243652, 6.183757305145264, 6.215546607971191]","[0, 1, 1, 0]"
458,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.3084259033203125, 6.338950157165527, 6.296341896057129, 6.340828895568848, 6.297512054443359, 6.330255031585693]","[0, 1, 1, 0]"
459,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.361783027648926, 6.357725143432617, 6.393457412719727, 6.346136093139648]","[0, 0, 1, 0]"
460,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.149858474731445, 6.180498123168945, 6.1398138999938965, 6.182323932647705, 6.141586780548096, 6.173263072967529]","[0, 1, 1, 0]"
461,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.250924110412598, 6.2823615074157715, 6.240021705627441, 6.283875942230225, 6.2413225173950195, 6.274472713470459]","[0, 1, 1, 0]"
462,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.318156719207764, 6.314608573913574, 6.350366115570068, 6.302974700927734]","[0, 0, 1, 0]"
463,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.126929759979248, 6.157501697540283, 6.117000102996826, 6.1592793464660645, 6.118697166442871, 6.1503472328186035]","[0, 1, 1, 0]"
464,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.263477802276611, 6.294991970062256, 6.252425670623779, 6.296472549438477, 6.253891468048096, 6.287099361419678]","[0, 1, 1, 0]"
465,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.362618446350098, 6.359421730041504, 6.395285606384277, 6.347185134887695]","[0, 0, 1, 0]"
466,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.189178943634033, 6.2200164794921875, 6.1792683601379395, 6.221787452697754, 6.18098783493042, 6.212878704071045]","[0, 1, 1, 0]"
467,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.344005107879639, 6.37466287612915, 6.331893444061279, 6.376994609832764, 6.333328723907471, 6.366302013397217]","[0, 1, 1, 0]"
468,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.447597026824951, 6.443753242492676, 6.479326248168945, 6.432226657867432]","[0, 0, 1, 0]"
469,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.278477191925049, 6.3096747398376465, 6.268497467041016, 6.311488628387451, 6.270294666290283, 6.30251407623291]","[0, 1, 1, 0]"
470,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.438255310058594, 6.469025135040283, 6.42588472366333, 6.471858978271484, 6.426529884338379, 6.459888458251953]","[0, 1, 1, 0]"
471,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.5543060302734375, 6.550405502319336, 6.58608341217041, 6.5389018058776855]","[0, 0, 1, 0]"
472,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.406749725341797, 6.438434600830078, 6.396424293518066, 6.440412998199463, 6.398567199707031, 6.431258201599121]","[0, 1, 1, 0]"
473,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.599063873291016, 6.630288600921631, 6.586400508880615, 6.630902290344238, 6.586491107940674, 6.620136737823486]","[0, 1, 1, 0]"
474,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.7214436531066895, 6.717714786529541, 6.753704071044922, 6.705967903137207]","[0, 0, 1, 0]"
475,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.5701003074646, 6.601961135864258, 6.558897018432617, 6.601553440093994, 6.560329437255859, 6.593205451965332]","[1, 0, 1, 0]"
476,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.706076622009277, 6.735201835632324, 6.692248821258545, 6.739762783050537, 6.6946611404418945, 6.726203441619873]","[0, 1, 1, 0]"
477,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[6.870517730712891, 6.866601943969727, 6.9030561447143555, 6.853855133056641]","[0, 0, 1, 0]"
478,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.726804256439209, 6.758885860443115, 6.714914798736572, 6.758584976196289, 6.717029571533203, 6.749809741973877]","[1, 0, 1, 0]"
479,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.869124412536621, 6.8990631103515625, 6.855082988739014, 6.902606964111328, 6.858177661895752, 6.889655113220215]","[0, 1, 1, 0]"
480,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.0412211418151855, 7.0369439125061035, 7.073653697967529, 7.0238823890686035]","[0, 0, 1, 0]"
481,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[6.902781963348389, 6.934983730316162, 6.8907365798950195, 6.935695171356201, 6.8932785987854, 6.926053524017334]","[0, 1, 1, 0]"
482,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.09714937210083, 7.129340648651123, 7.084373950958252, 7.1305365562438965, 7.083892345428467, 7.118725299835205]","[0, 1, 1, 0]"
483,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.211399078369141, 7.208315372467041, 7.244359016418457, 7.195558547973633]","[0, 0, 1, 0]"
484,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.034178733825684, 7.066985607147217, 7.02266788482666, 7.067465305328369, 7.025088310241699, 7.058469295501709]","[0, 1, 1, 0]"
485,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.195446014404297, 7.227926731109619, 7.182521343231201, 7.229224681854248, 7.182160377502441, 7.217313289642334]","[0, 1, 1, 0]"
486,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.306706428527832, 7.303147315979004, 7.339695930480957, 7.290286540985107]","[0, 0, 1, 0]"
487,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.140598297119141, 7.1742143630981445, 7.129712104797363, 7.1739983558654785, 7.132015228271484, 7.1656928062438965]","[1, 0, 1, 0]"
488,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.26930046081543, 7.2994232177734375, 7.255242347717285, 7.30430793762207, 7.2585225105285645, 7.291129112243652]","[0, 1, 1, 0]"
489,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.439316749572754, 7.436574459075928, 7.47277307510376, 7.4236674308776855]","[0, 0, 1, 0]"
490,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.2640838623046875, 7.297013282775879, 7.254260063171387, 7.29826545715332, 7.2559661865234375, 7.29057502746582]","[0, 1, 1, 0]"
491,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.4191575050354, 7.452291011810303, 7.405885219573975, 7.453537464141846, 7.406013011932373, 7.441452503204346]","[0, 1, 1, 0]"
492,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.520545959472656, 7.517909526824951, 7.554337978363037, 7.5048956871032715]","[0, 0, 1, 0]"
493,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.35020112991333, 7.383500576019287, 7.3413872718811035, 7.384701251983643, 7.342074394226074, 7.37700080871582]","[0, 1, 1, 0]"
494,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.534348964691162, 7.567711353302002, 7.520769119262695, 7.568977355957031, 7.520999431610107, 7.55672550201416]","[0, 1, 1, 0]"
495,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.658920764923096, 7.656521797180176, 7.693356513977051, 7.643080711364746]","[0, 0, 1, 0]"
496,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.504591941833496, 7.538699150085449, 7.4956817626953125, 7.5400824546813965, 7.496445655822754, 7.532163143157959]","[0, 1, 1, 0]"
497,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.648796081542969, 7.645970344543457, 7.682903289794922, 7.636231422424316]","[0, 0, 1, 0]"
498,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[7.832983016967773, 7.833259105682373, 7.869300365447998, 7.8196916580200195]","[0, 0, 1, 0]"
499,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.708653450012207, 7.743496894836426, 7.6996941566467285, 7.745326995849609, 7.700511455535889, 7.737051963806152]","[0, 1, 1, 0]"
500,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.919626235961914, 7.954680919647217, 7.906341075897217, 7.956089019775391, 7.906825065612793, 7.943774223327637]","[0, 1, 1, 0]"
501,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.05405330657959, 8.052743911743164, 8.09127426147461, 8.038721084594727]","[0, 0, 1, 0]"
502,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[7.89982271194458, 7.935317516326904, 7.890931129455566, 7.937382221221924, 7.8917155265808105, 7.929065704345703]","[0, 1, 1, 0]"
503,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.117247581481934, 8.153088569641113, 8.104092597961426, 8.1545991897583, 8.104680061340332, 8.142155647277832]","[0, 1, 1, 0]"
504,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.266801834106445, 8.265849113464355, 8.304803848266602, 8.251516342163086]","[0, 0, 1, 0]"
505,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.093470573425293, 8.129673957824707, 8.084458351135254, 8.13194751739502, 8.085386276245117, 8.123459815979004]","[0, 1, 1, 0]"
506,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.309798240661621, 8.34632682800293, 8.296255111694336, 8.347433090209961, 8.296920776367188, 8.3350248336792]","[0, 1, 1, 0]"
507,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.428174018859863, 8.427057266235352, 8.466877937316895, 8.412919998168945]","[0, 0, 1, 0]"
508,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.240299224853516, 8.277236938476562, 8.23135757446289, 8.279388427734375, 8.232278823852539, 8.270912170410156]","[0, 1, 1, 0]"
509,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.449103355407715, 8.486713409423828, 8.435975074768066, 8.48721981048584, 8.436697006225586, 8.475278854370117]","[0, 1, 1, 0]"
510,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.588589668273926, 8.587546348571777, 8.62794017791748, 8.573185920715332]","[0, 0, 1, 0]"
511,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.416007995605469, 8.45372486114502, 8.407073020935059, 8.455781936645508, 8.407917976379395, 8.447244644165039]","[0, 1, 1, 0]"
512,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.642818450927734, 8.680569648742676, 8.62861156463623, 8.681746482849121, 8.629481315612793, 8.668712615966797]","[0, 1, 1, 0]"
513,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.796988487243652, 8.796243667602539, 8.836953163146973, 8.78123950958252]","[0, 0, 1, 0]"
514,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.616170883178711, 8.654661178588867, 8.607136726379395, 8.656778335571289, 8.6079740524292, 8.648059844970703]","[0, 1, 1, 0]"
515,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.811098098754883, 8.849339485168457, 8.796857833862305, 8.850960731506348, 8.797920227050781, 8.837668418884277]","[0, 1, 1, 0]"
516,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[8.906902313232422, 8.90673542022705, 8.947842597961426, 8.891814231872559]","[0, 0, 1, 0]"
517,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.686995506286621, 8.725808143615723, 8.678095817565918, 8.727723121643066, 8.678901672363281, 8.719204902648926]","[0, 1, 1, 0]"
518,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.881148338317871, 8.920053482055664, 8.867959022521973, 8.9213228225708, 8.869321823120117, 8.909342765808105]","[0, 1, 1, 0]"
519,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.004816055297852, 9.004737854003906, 9.046374320983887, 8.990218162536621]","[0, 0, 1, 0]"
520,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.788036346435547, 8.8272705078125, 8.779187202453613, 8.829073905944824, 8.779999732971191, 8.820606231689453]","[0, 1, 1, 0]"
521,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.978148460388184, 9.0171480178833, 8.964829444885254, 9.01870346069336, 8.966349601745605, 9.006745338439941]","[0, 1, 1, 0]"
522,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.06826400756836, 9.067794799804688, 9.109966278076172, 9.053817749023438]","[0, 0, 1, 0]"
523,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.817450523376465, 8.856911659240723, 8.808772087097168, 8.858537673950195, 8.809490203857422, 8.850205421447754]","[0, 1, 1, 0]"
524,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.96218490600586, 9.001479148864746, 8.950437545776367, 9.002656936645508, 8.951683044433594, 8.992325782775879]","[0, 1, 1, 0]"
525,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.030738830566406, 9.029060363769531, 9.071613311767578, 9.017045974731445]","[0, 0, 1, 0]"
526,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.774624824523926, 8.814074516296387, 8.766260147094727, 8.815511703491211, 8.766782760620117, 8.807382583618164]","[0, 1, 1, 0]"
527,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.946654319763184, 8.985929489135742, 8.935935974121094, 8.987007141113281, 8.936209678649902, 8.976896286010742]","[0, 1, 1, 0]"
528,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.040104866027832, 9.038355827331543, 9.081252098083496, 9.026556968688965]","[0, 0, 1, 0]"
529,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.815056800842285, 8.854754447937012, 8.806809425354004, 8.856118202209473, 8.807297706604004, 8.848065376281738]","[0, 1, 1, 0]"
530,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[9.006721496582031, 9.046194076538086, 8.99580192565918, 9.047281265258789, 8.996249198913574, 9.037210464477539]","[0, 1, 1, 0]"
531,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.099800109863281, 9.097675323486328, 9.140896797180176, 9.085883140563965]","[0, 0, 1, 0]"
532,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.841758728027344, 8.881651878356934, 8.83363151550293, 8.882936477661133, 8.834081649780273, 8.874981880187988]","[0, 1, 1, 0]"
533,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[9.017748832702637, 9.057354927062988, 9.007214546203613, 9.058314323425293, 9.00731086730957, 9.048441886901855]","[0, 1, 1, 0]"
534,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[9.103713035583496, 9.1014986038208, 9.144960403442383, 9.089887619018555]","[0, 0, 1, 0]"
535,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[8.837169647216797, 8.877163887023926, 8.829222679138184, 8.878316879272461, 8.82959270477295, 8.870537757873535]","[0, 1, 1, 0]"
536,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[9.007392883300781, 9.047065734863281, 8.997095108032227, 9.047857284545898, 8.997021675109863, 9.038269996643066]","[0, 1, 1, 0]"
